article_id,category,title,image_url
ART-0557,Diet & Nutrition,24-Hour Emergency Recovery Guide After Binge Eating,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0567,Diet & Nutrition,Blood Sugar Stabilizing Diet for Long-Distance Drivers,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0568,Diet & Nutrition,Meal Strategies for Healthcare Workers During Break Times,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_VEG_003.jpg
ART-0571,Diet & Nutrition,Brain Nutrition Management for Test Takers,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0573,Diet & Nutrition,Diet Management Tips for Frequent Business Travelers,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0579,Diet & Nutrition,Stay Healthy Even in Dorms! A Practical Diet Guide for College Students,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0587,Diet & Nutrition,Why You Need More Protein as You Age,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_PRO_008.jpg
ART-0592,Diet & Nutrition,Perfect Nutrition Even Without Appetite! Senior Nutrition Management Guide,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0603,Diet & Nutrition,Ways to burn calories indoors during cold winter,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0618,Diet & Nutrition,Smart Ways to Handle Family Meal Pressure,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0622,Diet & Nutrition,How to Wisely Handle Parents' 'Eat More' Pressure,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0626,Diet & Nutrition,The Impact of Family Meals on Weight Management,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0633,Diet & Nutrition,Managing Menopausal Belly Fat with Good Fats,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0641,Diet & Nutrition,3 Dietary Strategies for Balancing Hormones,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_006.jpg
ART-0647,Diet & Nutrition,The real reason why just looking at food photos makes you hungry,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0648,Diet & Nutrition,The Real Reason Why Food Instagram Stimulates Appetite,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_VEG_005.jpg
ART-0661,Diet & Nutrition,Hide snacks and make fruits visible,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0662,Diet & Nutrition,How plate size and color control appetite,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0664,Diet & Nutrition,Why eating at the dining table helps with dieting,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0680,Diet & Nutrition,Special reward methods for myself instead of food,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0694,Diet & Nutrition,Lose 3kg with Just One Meal Photo,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0724,Diet & Nutrition,Relationship with Food: Patterns That Begin in Childhood,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0725,Diet & Nutrition,Rebuilding a Healthy Relationship with Food,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0728,Diet & Nutrition,The Scientific Principles Behind Post-Eating Regret,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0729,Diet & Nutrition,Why Eating Without Guilt is More Effective for Dieting,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0731,Diet & Nutrition,The Real Reason You Reach for Food When Bored,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0734,Diet & Nutrition,Things that can replace late-night hunger when it's loneliness,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_VEG_005.jpg
ART-0735,Diet & Nutrition,The Real Reason You Keep Eating When You're Angry,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0737,Diet & Nutrition,The Trap of Food Rewards: Why Your Brain Craves More,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0738,Diet & Nutrition,Maintaining motivation with healthy rewards instead of food,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0749,Diet & Nutrition,Smart Snack Selection to Avoid Blood Sugar Spikes,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0751,Diet & Nutrition,Core Principles of a Cholesterol-Lowering Diet,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0756,Diet & Nutrition,Healthy eating methods that are delicious even without broth,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0784,Diet & Nutrition,Complete Guide to Healthy Weight Gain,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0785,Diet & Nutrition,Smart Calorie Surplus Method for Building Muscle Only,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0786,Diet & Nutrition,How to Choose Nutrient-Dense Foods for Healthy Weight Gain,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0788,Diet & Nutrition,How to Gain Weight Healthily Even Without Appetite,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0791,Diet & Nutrition,Escape Skinny Fat! A Systematic Approach to Reducing Body Fat,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FAT_005.jpg
ART-0793,Diet & Nutrition,Escape Skinny Fat! Fat Selection Guide to Burn Visceral Fat,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FAT_005.jpg
ART-0796,Diet & Nutrition,Escape Skinny Fat! 5 Diet Principles to Build Muscle,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0798,Diet & Nutrition,Complete Guide to Overcoming Severe Obesity,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0805,Diet & Nutrition,Body Fat Cutting Guide for Muscular Body Type,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FAT_005.jpg
ART-0806,Diet & Nutrition,How to reduce body fat while minimizing muscle loss,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0808,Diet & Nutrition,Smart diet method to burn only body fat while protecting muscle,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0809,Diet & Nutrition,Optimizing Protein Intake During Cutting: How to Lose Body Fat Without Muscle Loss,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_PRO_008.jpg
ART-0835,Diet & Nutrition,Basic Nutrition Guide for Diet Beginners,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0872,Diet & Nutrition,Safe Calorie Intake During Breastfeeding,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0880,Diet & Nutrition,The Real Reason Why Only Your Belly Gets Bigger as You Age,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0897,Diet & Nutrition,Save 50% Calories with Smart Cooking Methods,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FAT_003.jpg
ART-0898,Diet & Nutrition,Crispy without oil! Air fryer healthy cooking recipes,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FAT_003.jpg
ART-0899,Diet & Nutrition,Healthy cooking with steaming and sous vide without nutrient loss,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0900,Diet & Nutrition,Healthy cooking with grill and oven! Fat-reducing cooking methods,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0901,Diet & Nutrition,Low-Calorie Sauce Homemade Recipe,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0902,Diet & Nutrition,Cooking tips to increase volume with vegetables,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0903,Diet & Nutrition,Cooking methods that minimize protein loss,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_PRO_008.jpg
ART-0904,Diet & Nutrition,Healthy One-Meal Recipes Made in 15 Minutes,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0905,Diet & Nutrition,Maintaining a Healthy Diet in Busy Daily Life with Batch Cooking,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_VEG_005.jpg
ART-0906,Diet & Nutrition,Freezer-Friendly Healthy Food Recipes,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0911,Diet & Nutrition,How to Decode Fast Food Restaurant Nutrition Information,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0912,Diet & Nutrition,How to Avoid Calorie Bombs at Cafes,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0917,Diet & Nutrition,Protein Powder Types Comparison Guide,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_PRO_007.jpg
ART-0918,Diet & Nutrition,Optimal Protein Intake Timing: Scientific Methods to Maximize Muscle Synthesis,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_PRO_007.jpg
ART-0919,Diet & Nutrition,Diet Supplement Effectiveness Fact Check: Discovering the Truth Through Scientific Evidence,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0920,Diet & Nutrition,Diet Supplement Side Effects Checklist,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0921,Diet & Nutrition,Do fat burning supplements really work?,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FAT_005.jpg
ART-0922,Diet & Nutrition,Essential Supplement Guide for Dieters,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0923,Diet & Nutrition,The Impact of Multivitamins on Diet,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0924,Diet & Nutrition,Optimal Timing Guide for Supplement Intake: How to Make the Right Choice,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0925,Diet & Nutrition,"Creatine vs BCAA, When and What?",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_VEG_003.jpg
ART-0926,Diet & Nutrition,The Impact of Probiotics on Weight,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0938,Diet & Nutrition,Progressive Muscle Relaxation Practice Guide for Stress Relief,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0947,Diet & Nutrition,Healthy Menu Guide for Japanese Diet Followers,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0948,Diet & Nutrition,How to Choose Lower-Calorie Chinese Food Options,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FAT_003.jpg
ART-0949,Diet & Nutrition,How to Reduce Carbohydrates in Asian Rice Culture,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_001.jpg
ART-0951,Diet & Nutrition,How to Enjoy Indian Food Healthily,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0953,Diet & Nutrition,How to Enjoy Latin Food in a Healthy Way,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0955,Diet & Nutrition,How to Enjoy Middle Eastern Food Healthily,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0956,Diet & Nutrition,Healthy Fasting Management During Ramadan,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_006.jpg
ART-0957,Diet & Nutrition,Comprehensive Weight Management Guide for People in Their 20s,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0961,Diet & Nutrition,Complete Guide to Weight Management in Your 30s,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_003.jpg
ART-0973,Diet & Nutrition,Intermittent Fasting: Amazing Changes Happening Inside Your Body,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_006.jpg
ART-0975,Diet & Nutrition,How to Choose Right for Successful 16:8 Fasting,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_006.jpg
ART-0977,Diet & Nutrition,5:2 Diet Perfect Start Guide,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0978,Diet & Nutrition,Amazing Changes That Happen in Your Body During Fasting,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_006.jpg
ART-0979,Diet & Nutrition,Intermittent Fasting Hunger: How to Endure It Scientifically,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_VEG_005.jpg
ART-0981,Diet & Nutrition,Your First Meal After Fasting: Eat Like This,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_006.jpg
ART-0982,Diet & Nutrition,What if intermittent fasting doesn't work for me?,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_006.jpg
ART-0983,Diet & Nutrition,Intermittent Fasting: How to Preserve Muscle Mass,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_PRO_008.jpg
ART-0985,Diet & Nutrition,Master Food Labels: The Secret to Healthy Choices,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0986,Diet & Nutrition,3-Second Nutrition Label Reading Method,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_MEAL_007.jpg
ART-0987,Diet & Nutrition,Avoiding the Serving Size Trap: How to Make Truly Healthy Diet Choices,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0988,Diet & Nutrition,"Hidden Sugar Detection Methods, The Art of Reading Food Labels",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_007.jpg
ART-0989,Diet & Nutrition,Complete Guide to 50 Hidden Names of Sugar,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_007.jpg
ART-0990,Diet & Nutrition,How to read sodium content on food labels without being deceived,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_VEG_005.jpg
ART-0991,Diet & Nutrition,The Hidden Truth Behind 0g Trans Fat Labels,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FAT_005.jpg
ART-0992,Diet & Nutrition,Sugar as the first ingredient? The hidden truth,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0993,Diet & Nutrition,Sugar-Free & Low-Fat Trap! Choosing Truly Healthy Fats,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CARB_007.jpg
ART-0994,Diet & Nutrition,Dieters Beware! Hidden Weight-Gaining Ingredients,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_DIET.jpg
ART-0995,Diet & Nutrition,Complete Meat Guide for Dieters,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_PRO_004.jpg
ART-0996,Diet & Nutrition,Complete Guide to Calories by Beef Cut,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_PRO_004.jpg
ART-0997,Diet & Nutrition,Complete Guide to Calories by Pork Cuts,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_PRO_004.jpg
ART-0998,Diet & Nutrition,Complete Guide to Calories by Chicken Parts,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_PRO_001.jpg
ART-0999,Diet & Nutrition,Complete Seafood Guide for Dieters,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_PRO_003.jpg
